,drift_rate,f_start,snr,driftrate_idx,channel_idx,beam_idx,boxcar_size,n_integration
706,-4.859776796670325,8420.245550572872,6199917.0,508.0,408440.0,0.0,1.0,16.0
224,-5.8833912006934055,8420.523332431912,6199747.0,615.0,309018.0,0.0,1.0,16.0
561,-2.8316809681386146,8420.330428518355,6199502.5,296.0,378061.0,0.0,1.0,16.0
158,-4.687579981040274,8420.559391379356,6199216.5,490.0,296112.0,0.0,1.0,16.0
711,-1.0236144040230803,8420.243058353662,6197536.0,107.0,409332.0,0.0,1.0,16.0
976,-3.4248033330865675,8420.093103311956,6196697.5,358.0,463003.0,0.0,1.0,16.0
2,-0.24872873368785128,8420.652212575078,6196055.5,26.0,262890.0,0.0,1.0,16.0
1089,-4.611048062982474,8420.032465830445,6196012.5,482.0,484706.0,0.0,1.0,16.0
290,-7.155734338404337,8420.486846007407,6195714.0,748.0,322077.0,0.0,1.0,16.0
183,-5.328534794774352,8420.5452343449,6195369.0,557.0,301179.0,0.0,1.0,16.0
233,-1.2723431377109315,8420.518747530878,6195366.5,133.0,310659.0,0.0,1.0,16.0
936,-6.505213034913034,8420.115642249584,6195244.0,680.0,454936.0,0.0,1.0,16.0
103,-2.889079906681965,8420.591139234602,6194997.5,302.0,284749.0,0.0,1.0,16.0
45,-5.290268835745453,8420.625926926732,6194499.5,553.0,272298.0,0.0,1.0,16.0
863,-2.496853826635738,8420.157699845731,6194144.5,261.0,439883.0,0.0,1.0,16.0
762,-0.0765319180578004,8420.213229954243,6193601.0,8.0,420008.0,0.0,1.0,16.0
703,-5.175470958658751,8420.247268863022,6192799.0,541.0,407825.0,0.0,1.0,16.0
877,-5.012840632785926,8420.149063691497,6192557.0,524.0,442974.0,0.0,1.0,16.0
726,-7.471428500392763,8420.234511606395,6192369.5,781.0,412391.0,0.0,1.0,16.0
845,-5.481598630889954,8420.166799798608,6192076.0,573.0,436626.0,0.0,1.0,16.0
116,-5.596396507976654,8420.583992265165,6192017.5,585.0,287307.0,0.0,1.0,16.0
239,-7.165300828161562,8420.515428297222,6191872.0,749.0,311847.0,0.0,1.0,16.0
380,-6.993104012531511,8420.435624197125,6191503.0,731.0,340410.0,0.0,1.0,16.0
7,-0.8131516293641292,8420.649063773453,6191447.0,85.0,264017.0,0.0,1.0,16.0
991,-1.2245106889248063,8420.085154473782,6191296.5,128.0,465848.0,0.0,1.0,16.0
35,-3.8457288824044698,8420.632383786142,6191246.0,402.0,269987.0,0.0,1.0,16.0
731,-2.114194236346736,8420.23105546832,6191107.5,221.0,413628.0,0.0,1.0,16.0
10,-4.037058677548971,8420.648002065718,6190696.0,422.0,264397.0,0.0,1.0,16.0
372,-2.162026685132861,8420.440720394254,6190658.5,226.0,338586.0,0.0,1.0,16.0
3,-1.7889335846010843,8420.651698485017,6190181.5,187.0,263074.0,0.0,1.0,16.0
6,-4.524949655167449,8420.649600215256,6190142.0,473.0,263825.0,0.0,1.0,16.0
1035,-0.24872873368785128,8420.060908421874,6189840.0,26.0,474526.0,0.0,1.0,16.0
952,-5.596396507976654,8420.10638024658,6189753.0,585.0,458251.0,0.0,1.0,16.0
1056,-7.586226377479464,8420.050791464746,6189707.5,793.0,478147.0,0.0,1.0,16.0
1081,-1.358441545525957,8420.03733292222,6189199.0,142.0,482964.0,0.0,1.0,16.0
261,-4.477117206381323,8420.501335524023,6189162.5,468.0,316891.0,0.0,1.0,16.0
316,-7.739290213595065,8420.472127385437,6189154.0,809.0,327345.0,0.0,1.0,16.0
53,-3.262173007213742,8420.620531775057,6188955.5,341.0,274229.0,0.0,1.0,16.0
78,-1.5115053816415578,8420.603865757585,6188867.0,158.0,280194.0,0.0,1.0,16.0
615,-0.9949149347514051,8420.297934673727,6188624.0,104.0,389691.0,0.0,1.0,16.0
787,-7.289665195005488,8420.199827291071,6188622.0,762.0,424805.0,0.0,1.0,16.0
80,-7.3087981745199375,8420.603069476783,6188535.0,764.0,280479.0,0.0,1.0,16.0
826,-2.2002926441617614,8420.176888816059,6188397.0,230.0,433015.0,0.0,1.0,16.0
1052,-7.911487029225116,8420.052613131702,6188141.0,827.0,477495.0,0.0,1.0,16.0
821,-6.1799523831673815,8420.179677195847,6187863.5,646.0,432017.0,0.0,1.0,16.0
323,-5.8833912006934055,8420.46890873462,6187804.5,615.0,328497.0,0.0,1.0,16.0
55,-0.14349734635837574,8420.619422569871,6187729.0,15.0,274626.0,0.0,1.0,16.0
288,-4.9267422249709005,8420.487519353628,6187633.5,515.0,321836.0,0.0,1.0,16.0
58,-1.8176330538727594,8420.616254210472,6187555.0,190.0,275760.0,0.0,1.0,16.0
700,-1.568904320184908,8420.25030311197,6187277.5,164.0,406739.0,0.0,1.0,16.0
1024,-6.715675809571985,8420.067580416799,6187252.0,702.0,472138.0,0.0,1.0,16.0
43,-7.394896582334963,8420.627424493432,6187116.0,773.0,271762.0,0.0,1.0,16.0
881,-2.133327215861186,8420.147130265832,6186960.0,223.0,443666.0,0.0,1.0,16.0
663,-3.5778671692021686,8420.270282775164,6186660.0,374.0,399588.0,0.0,1.0,16.0
244,-7.433162541363863,8420.512651093304,6186623.0,777.0,312841.0,0.0,1.0,16.0
519,-7.251399235976588,8420.354442670941,6186328.0,758.0,369466.0,0.0,1.0,16.0
626,-6.620010911999734,8420.292413793504,6186218.0,692.0,391667.0,0.0,1.0,16.0
798,-6.1799523831673815,8420.193526893854,6186212.0,646.0,427060.0,0.0,1.0,16.0
207,-2.6403511729941136,8420.532616786659,6185824.0,276.0,305695.0,0.0,1.0,16.0
13,-1.2723431377109315,8420.646021142602,6185598.0,133.0,265106.0,0.0,1.0,16.0
938,-5.921657159722305,8420.114477165043,6185453.5,619.0,455353.0,0.0,1.0,16.0
889,-0.4878909776184775,8420.143330469728,6185278.5,51.0,445026.0,0.0,1.0,16.0
539,-7.834955111167315,8420.344641432166,6185073.0,819.0,372974.0,0.0,1.0,16.0
784,-1.8558990129016595,8420.201696455479,6184573.0,194.0,424136.0,0.0,1.0,16.0
544,-4.3718858190518475,8420.341327786446,6184566.0,457.0,374160.0,0.0,1.0,16.0
632,-7.701024254566165,8420.288247987628,6184412.0,805.0,393158.0,0.0,1.0,16.0
524,-7.260965725733812,8420.35252880305,6184366.0,759.0,370151.0,0.0,1.0,16.0
1257,-3.4726357818726927,8419.934662990272,6184145.5,363.0,519711.0,0.0,1.0,16.0
851,-1.8941649719305598,8420.163058675826,6184016.5,198.0,437965.0,0.0,1.0,16.0
123,-2.726449580809139,8420.580231584609,6183731.5,285.0,288653.0,0.0,1.0,16.0
671,-1.348875055768732,8420.266527682543,6183269.0,141.0,400932.0,0.0,1.0,16.0
844,-3.2334735379420665,8420.16747314483,6183246.5,338.0,436385.0,0.0,1.0,16.0
719,-2.4011889290634874,8420.238738879561,6183151.5,251.0,410878.0,0.0,1.0,16.0
953,-1.4732394226126575,8420.105810277164,6183102.0,154.0,458455.0,0.0,1.0,16.0
1176,-0.7557526908207789,8419.982761144638,6182578.5,79.0,502496.0,0.0,1.0,16.0
725,-0.9662154654797299,8420.235050842166,6181939.0,101.0,412198.0,0.0,1.0,16.0
1240,-0.9470824859652799,8419.946565292776,6181404.5,99.0,515451.0,0.0,1.0,16.0
218,-2.688183621780239,8420.52671033889,6181379.0,281.0,307809.0,0.0,1.0,16.0
886,-5.242436386959327,8420.144875533879,6181347.5,548.0,444473.0,0.0,1.0,16.0
1044,-7.146167848647112,8420.056278817356,6181129.0,747.0,476183.0,0.0,1.0,16.0
957,-2.2672580724623366,8420.104119926691,6180745.5,237.0,459060.0,0.0,1.0,16.0
42,-4.333619860022948,8420.628430321813,6180291.0,453.0,271402.0,0.0,1.0,16.0
302,-2.563819254936313,8420.479131862521,6180228.0,268.0,324838.0,0.0,1.0,16.0
122,-4.104024105849546,8420.58057244867,6180069.0,429.0,288531.0,0.0,1.0,16.0
1088,-2.5829522344507634,8420.032823458314,6179843.5,270.0,484578.0,0.0,1.0,16.0
1068,-2.2672580724623366,8420.044178143144,6179620.0,237.0,480514.0,0.0,1.0,16.0
238,-3.692665046288869,8420.5158976838,6179305.0,386.0,311679.0,0.0,1.0,16.0
721,-6.6295774017569595,8420.237417332828,6179166.5,693.0,411351.0,0.0,1.0,16.0
135,-7.595792867236689,8420.572173781693,6179160.0,794.0,291537.0,0.0,1.0,16.0
173,-5.318968305017127,8420.551515184343,6178875.0,556.0,298931.0,0.0,1.0,16.0
167,-0.5548564059190528,8420.554487966001,6178832.0,58.0,297867.0,0.0,1.0,16.0
445,-7.547960418450564,8420.39802018553,6178512.5,789.0,353869.0,0.0,1.0,16.0
65,-7.76798968286674,8420.611809007823,6178289.0,812.0,277351.0,0.0,1.0,16.0
5,-7.988018947282916,8420.650692656636,6178240.0,835.0,263434.0,0.0,1.0,16.0
828,-1.176678240138681,8420.176246203482,6177986.0,123.0,433245.0,0.0,1.0,16.0
947,-4.1805560239073465,8420.109327882528,6177098.5,437.0,457196.0,0.0,1.0,16.0
76,-6.6295774017569595,8420.605078339577,6176878.0,693.0,279760.0,0.0,1.0,16.0
935,-4.381452308809073,8420.116444118321,6176853.0,458.0,454649.0,0.0,1.0,16.0
430,-0.9375159962080548,8420.40675971657,6176695.5,98.0,350741.0,0.0,1.0,16.0
1037,-7.327931154034387,8420.059511438012,6176674.0,766.0,475026.0,0.0,1.0,16.0
1185,-2.0376623182889353,8419.977871701121,6176229.0,213.0,504246.0,0.0,1.0,16.0
819,-5.85469173142173,8420.180364511907,6176165.0,612.0,431771.0,0.0,1.0,16.0
8,-7.586226377479464,8420.648720115423,6175944.0,793.0,264140.0,0.0,1.0,16.0
993,-5.89295769045063,8420.084221288562,6175657.5,616.0,466182.0,0.0,1.0,16.0
945,-6.409548137340783,8420.110009610653,6175569.5,670.0,456952.0,0.0,1.0,16.0
509,-2.8221144783813896,8420.360220596194,6175236.5,295.0,367398.0,0.0,1.0,16.0
74,-0.1339308566011507,8420.605807565153,6175109.0,14.0,279499.0,0.0,1.0,16.0
867,-4.391018798566297,8420.155419968069,6174823.5,459.0,440699.0,0.0,1.0,16.0
254,-3.5396012101732683,8420.505864545703,6174558.0,370.0,315270.0,0.0,1.0,16.0
871,-4.266654431722372,8420.152598060668,6174394.5,446.0,441709.0,0.0,1.0,16.0
139,-5.252002876716552,8420.570097863674,6174344.5,549.0,292280.0,0.0,1.0,16.0
894,-7.127034869132662,8420.140036381781,6174126.5,745.0,446205.0,0.0,1.0,16.0
950,-0.04783244878612525,8420.107629150152,6173834.0,5.0,457804.0,0.0,1.0,16.0
785,-2.4394548880923876,8420.201397500932,6173154.0,255.0,424243.0,0.0,1.0,16.0
928,-6.78264123787256,8420.120260678232,6172638.0,709.0,453283.0,0.0,1.0,16.0
1080,-3.3674043945432173,8420.03792244941,6172557.0,352.0,482753.0,0.0,1.0,16.0
631,-2.87951341692474,8420.288653112948,6172313.0,301.0,393013.0,0.0,1.0,16.0
962,-5.299835325502677,8420.1006218791,6172224.5,554.0,460312.0,0.0,1.0,16.0
138,-5.4146332025893775,8420.570701360703,6172200.0,566.0,292064.0,0.0,1.0,16.0
837,-4.783244878612525,8420.170976780355,6172020.5,500.0,435131.0,0.0,1.0,16.0
915,-7.528827438936114,8420.128723606467,6171409.0,787.0,450254.0,0.0,1.0,16.0
550,-7.863654580438991,8420.337103307247,6171270.5,822.0,375672.0,0.0,1.0,16.0
951,-4.132723575121221,8420.107257552445,6171180.0,432.0,457937.0,0.0,1.0,16.0
636,-2.362922970034587,8420.286197215319,6171016.0,247.0,393892.0,0.0,1.0,16.0
54,-2.726449580809139,8420.619813725352,6170588.0,285.0,274486.0,0.0,1.0,16.0
554,-6.8209071969014605,8420.334298163652,6170515.5,713.0,376676.0,0.0,1.0,16.0
752,-6.696542830057535,8420.218409970403,6170448.5,700.0,418154.0,0.0,1.0,16.0
696,-2.745582560323589,8420.252923853695,6170327.0,287.0,405801.0,0.0,1.0,16.0
681,-6.610444422242509,8420.259861275554,6170319.5,691.0,403318.0,0.0,1.0,16.0
1065,-6.85917315593036,8420.045695267618,6170164.5,717.0,479971.0,0.0,1.0,16.0
220,-1.1001463220808807,8420.52566818893,6170116.5,115.0,308182.0,0.0,1.0,16.0
246,-1.1288457913525558,8420.51153909415,6170087.5,118.0,313239.0,0.0,1.0,16.0
402,-5.424199692346603,8420.422344468534,6170048.5,567.0,345163.0,0.0,1.0,16.0
38,-7.423596051606638,8420.630534179509,6169878.0,776.0,270649.0,0.0,1.0,16.0
482,-7.777556172623965,8420.377252623439,6169603.5,813.0,361302.0,0.0,1.0,16.0
805,-5.472032141132728,8420.189497992396,6169577.0,572.0,428502.0,0.0,1.0,16.0
799,-5.87382471093618,8420.192806050181,6169499.0,614.0,427318.0,0.0,1.0,16.0
1214,-1.348875055768732,8419.962102547288,6169481.5,141.0,509890.0,0.0,1.0,16.0
616,-1.2245106889248063,8420.297454111278,6169373.5,128.0,389863.0,0.0,1.0,16.0
441,-1.8558990129016595,8420.399562455714,6169062.5,194.0,353317.0,0.0,1.0,16.0
483,-6.208651852439057,8420.376565307379,6168896.5,649.0,361548.0,0.0,1.0,16.0
545,-5.596396507976654,8420.340481214225,6168739.0,585.0,374463.0,0.0,1.0,16.0
829,-0.593122364947953,8420.175257138908,6168551.5,62.0,433599.0,0.0,1.0,16.0
204,-3.118675660855366,8420.533829368651,6168006.0,326.0,305261.0,0.0,1.0,16.0
525,-2.554252765179088,8420.351997949183,6167910.5,267.0,370341.0,0.0,1.0,16.0
221,-2.162026685132861,8420.525145716965,6167634.0,226.0,308369.0,0.0,1.0,16.0
617,-1.2532101581964814,8420.296881347895,6167252.5,131.0,390068.0,0.0,1.0,16.0
481,-5.376367243560478,8420.377797447145,6167219.5,562.0,361107.0,0.0,1.0,16.0
1114,-7.069635930589311,8420.017948374152,6167152.5,739.0,489902.0,0.0,1.0,16.0
892,-2.6212181934796637,8420.140656642616,6166905.5,274.0,445983.0,0.0,1.0,16.0
20,-7.528827438936114,8420.640282332897,6166905.0,787.0,267160.0,0.0,1.0,16.0
961,-7.069635930589311,8420.101524330676,6166853.0,739.0,459989.0,0.0,1.0,16.0
803,-2.736016070566364,8420.19015736878,6166696.0,286.0,428266.0,0.0,1.0,16.0
812,-0.3539601210173268,8420.184846036136,6166675.0,37.0,430167.0,0.0,1.0,16.0
96,-3.262173007213742,8420.594257302582,6166642.5,341.0,283633.0,0.0,1.0,16.0
62,-1.7124016665432837,8420.613577589393,6166485.0,179.0,276718.0,0.0,1.0,16.0
114,-0.08609840781502544,8420.584947802126,6166460.0,9.0,286965.0,0.0,1.0,16.0
796,-0.18176330538727595,8420.194689184427,6166456.0,19.0,426644.0,0.0,1.0,16.0
571,-4.773678388855299,8420.324262231588,6166378.0,499.0,380268.0,0.0,1.0,16.0
331,-3.9987927185200705,8420.464737340808,6166228.0,418.0,329990.0,0.0,1.0,16.0
816,-6.572178463213609,8420.182068832219,6166168.5,687.0,431161.0,0.0,1.0,16.0
822,-1.6837021972716086,8420.179001055658,6165751.5,176.0,432259.0,0.0,1.0,16.0
94,-4.037058677548971,8420.595176517963,6165667.5,422.0,283304.0,0.0,1.0,16.0
531,-1.6550027279999335,8420.348941348493,6165387.5,173.0,371435.0,0.0,1.0,16.0
70,-4.591915083468024,8420.608459040523,6165294.0,480.0,278550.0,0.0,1.0,16.0
661,-0.6887872625202035,8420.271459035575,6165269.0,72.0,399167.0,0.0,1.0,16.0
813,-7.634058826265589,8420.184284448624,6165187.5,798.0,430368.0,0.0,1.0,16.0
357,-6.227784831953507,8420.450784265995,6165013.0,651.0,334984.0,0.0,1.0,16.0
205,-1.9706968899883601,8420.53347453475,6164991.0,206.0,305388.0,0.0,1.0,16.0
642,-7.289665195005488,8420.281894505024,6164944.0,762.0,395432.0,0.0,1.0,16.0
790,-1.1001463220808807,8420.198357664049,6164942.0,115.0,425331.0,0.0,1.0,16.0
115,-4.630181042496924,8420.584495179355,6164919.0,484.0,287127.0,0.0,1.0,16.0
275,-0.0,8420.49480881542,6164758.5,0.0,319227.0,0.0,1.0,16.0
995,-0.392226080046227,8420.083089731634,6164732.5,41.0,466587.0,0.0,1.0,16.0
310,-6.007755567537331,8420.47569528222,6164272.0,628.0,326068.0,0.0,1.0,16.0
129,-1.721968156300509,8420.576739124954,6164067.0,180.0,289903.0,0.0,1.0,16.0
1110,-4.697146470797499,8420.020096935332,6163803.5,491.0,489133.0,0.0,1.0,16.0
1098,-5.185037448415977,8420.026657171547,6163710.0,542.0,486785.0,0.0,1.0,16.0
914,-5.232869897202102,8420.129388570786,6163685.0,547.0,450016.0,0.0,1.0,16.0
236,-1.0236144040230803,8420.516864396632,6163626.0,107.0,311333.0,0.0,1.0,16.0
21,-1.2914761172253817,8420.639748685062,6163562.5,135.0,267351.0,0.0,1.0,16.0
219,-2.5829522344507634,8420.526361092925,6163523.0,270.0,307934.0,0.0,1.0,16.0
210,-5.558130548947753,8420.531021431088,6163510.0,581.0,306266.0,0.0,1.0,16.0
413,-2.0567952978033857,8420.41606362909,6163351.5,215.0,347411.0,0.0,1.0,16.0
878,-4.467550716624098,8420.148633420467,6163339.5,467.0,443128.0,0.0,1.0,16.0
384,-2.6307846832368886,8420.433168299496,6163309.0,275.0,341289.0,0.0,1.0,16.0
840,-3.702231536046094,8420.169621706009,6163303.5,387.0,435616.0,0.0,1.0,16.0
1087,-4.132723575121221,8420.033278875053,6163128.5,432.0,484415.0,0.0,1.0,16.0
468,-4.639747532254149,8420.384475030005,6163105.0,485.0,358717.0,0.0,1.0,16.0
1141,-6.084287485595131,8420.001807622612,6163071.5,636.0,495679.0,0.0,1.0,16.0
299,-2.095061256832286,8420.481112785637,6163030.0,219.0,324129.0,0.0,1.0,16.0
775,-1.0905798323236555,8420.206348411739,6162934.0,114.0,422471.0,0.0,1.0,16.0
22,-4.132723575121221,8420.639312826097,6162718.5,432.0,267507.0,0.0,1.0,16.0
1033,-6.170385893410157,8420.062601566315,6162613.0,645.0,473920.0,0.0,1.0,16.0
262,-2.5925187242079883,8420.501025393605,6162468.0,271.0,317002.0,0.0,1.0,16.0
1196,-0.5165904468901527,8419.972543604672,6162390.0,54.0,506153.0,0.0,1.0,16.0
552,-5.83555875190728,8420.335804112256,6162101.5,610.0,376137.0,0.0,1.0,16.0
1175,-5.921657159722305,8419.983596540987,6162076.0,619.0,502197.0,0.0,1.0,16.0
1227,-3.3578379047859923,8419.95355580002,6161949.0,351.0,512949.0,0.0,1.0,16.0
1000,-1.377574525040407,8420.080756768584,6161912.5,144.0,467422.0,0.0,1.0,16.0
44,-1.377574525040407,8420.626963488758,6161755.0,144.0,271927.0,0.0,1.0,16.0
1136,-1.8558990129016595,8420.005526393652,6161602.5,194.0,494348.0,0.0,1.0,16.0
880,-7.146167848647112,8420.147535391152,6161496.0,747.0,443521.0,0.0,1.0,16.0
920,-5.75902683384948,8420.12529540807,6161042.0,602.0,451481.0,0.0,1.0,16.0
665,-7.442729031121088,8420.26962339878,6160913.0,778.0,399824.0,0.0,1.0,16.0
510,-0.40179256980345207,8420.35960033536,6160871.5,42.0,367620.0,0.0,1.0,16.0
970,-1.6645692177571585,8420.096760615706,6160825.0,174.0,461694.0,0.0,1.0,16.0
111,-1.0044814245086302,8420.586749911308,6160812.0,105.0,286320.0,0.0,1.0,16.0
125,-1.7985000743583093,8420.57921178639,6160788.0,188.0,289018.0,0.0,1.0,16.0
983,-0.33482714150287674,8420.088929124177,6160632.5,35.0,464497.0,0.0,1.0,16.0
930,-6.8209071969014605,8420.118805021048,6160609.5,713.0,453804.0,0.0,1.0,16.0
1062,-4.065758146820646,8420.047061517835,6160546.0,425.0,479482.0,0.0,1.0,16.0
966,-2.0376623182889353,8420.098515227437,6160369.0,213.0,461066.0,0.0,1.0,16.0
12,-2.372489459791812,8420.64640391618,6160335.0,248.0,264969.0,0.0,1.0,16.0
247,-5.644228956762779,8420.511086471379,6160243.5,590.0,313401.0,0.0,1.0,16.0
376,-1.549771340670458,8420.43821979314,6159965.5,162.0,339481.0,0.0,1.0,16.0
49,-6.007755567537331,8420.623334124684,6159965.0,628.0,273226.0,0.0,1.0,16.0
1034,-6.76350825835811,8420.061863958836,6159728.0,707.0,474184.0,0.0,1.0,16.0
223,-0.6122553444624032,8420.524128712714,6159712.0,64.0,308733.0,0.0,1.0,16.0
988,-4.9650081839998,8420.086872763932,6159698.0,519.0,465233.0,0.0,1.0,16.0
193,-3.1473751301270414,8420.54034769535,6159579.0,329.0,302928.0,0.0,1.0,16.0
459,-1.91329795144501,8420.3891325742,6159418.0,200.0,357050.0,0.0,1.0,16.0
1084,-0.7079202420346536,8420.035642571747,6159282.5,74.0,483569.0,0.0,1.0,16.0
473,-4.075324636577871,8420.3816447407,6159256.0,426.0,359730.0,0.0,1.0,16.0
676,-5.969489608508431,8420.263381674886,6159097.0,624.0,402058.0,0.0,1.0,16.0
979,-3.329138435514317,8420.090650208294,6158901.0,348.0,463881.0,0.0,1.0,16.0
614,-5.845125241664505,8420.298800803721,6158873.0,611.0,389381.0,0.0,1.0,16.0
864,-4.5632156141963485,8420.15738133341,6158644.0,477.0,439997.0,0.0,1.0,16.0
421,-2.86038043741029,8420.41169386357,6158639.5,299.0,348975.0,0.0,1.0,16.0
180,-5.452899161618278,8420.547072775662,6158586.5,570.0,300521.0,0.0,1.0,16.0
230,-6.313883239768533,8420.520362444222,6158561.5,660.0,310081.0,0.0,1.0,16.0
169,-3.82659590289002,8420.553406700492,6158479.0,400.0,298254.0,0.0,1.0,16.0
356,-2.0663617875606106,8420.451630838215,6158434.0,216.0,334681.0,0.0,1.0,16.0
1018,-7.423596051606638,8420.07103934884,6158383.5,776.0,470900.0,0.0,1.0,16.0
630,-5.194603938173202,8420.289217494428,6158380.0,543.0,392811.0,0.0,1.0,16.0
887,-2.4203219085779373,8420.144512318075,6158256.5,253.0,444603.0,0.0,1.0,16.0
27,-0.8609840781502545,8420.637041330338,6158120.5,90.0,268320.0,0.0,1.0,16.0
110,-4.534516144924673,8420.587135478854,6158066.0,474.0,286182.0,0.0,1.0,16.0
61,-2.755149050080814,8420.614222995937,6157967.5,288.0,276487.0,0.0,1.0,16.0
898,-4.113590595606771,8420.137929730117,6157943.5,430.0,446959.0,0.0,1.0,16.0
322,-6.553045483699159,8420.469294302166,6157828.0,685.0,328359.0,0.0,1.0,16.0
377,-4.209255493179022,8420.437538065016,6157684.5,440.0,339725.0,0.0,1.0,16.0
1014,-4.285787411236822,8420.073067769408,6157584.5,448.0,470174.0,0.0,1.0,16.0
846,-6.294750260254083,8420.166341587901,6157480.5,658.0,436790.0,0.0,1.0,16.0
1058,-6.323449729525757,8420.049726963043,6156970.5,661.0,478528.0,0.0,1.0,16.0
1051,-0.9183830166936047,8420.05318030715,6156769.0,96.0,477292.0,0.0,1.0,16.0
948,-7.433162541363863,8420.108802616596,6156725.5,777.0,457384.0,0.0,1.0,16.0
212,-3.6543990872599688,8420.529588125646,6156642.0,382.0,306779.0,0.0,1.0,16.0
30,-1.6550027279999335,8420.635817572474,6156640.5,173.0,268758.0,0.0,1.0,16.0
69,-7.471428500392763,8420.609090477228,6156498.5,781.0,278324.0,0.0,1.0,16.0
1275,-3.5587341896877183,8419.925157912076,6156157.5,372.0,523113.0,0.0,1.0,16.0
1075,-1.530638361156008,8420.040311291814,6155916.5,160.0,481898.0,0.0,1.0,16.0
1169,-1.5784708099421332,8419.988078065217,6155887.0,165.0,500593.0,0.0,1.0,16.0
1042,-6.907005604716486,8420.05752492696,6155559.0,722.0,475737.0,0.0,1.0,16.0
836,-3.2143405584276166,8420.171759091318,6155535.0,336.0,434851.0,0.0,1.0,16.0
866,-1.2819096274681565,8420.156051404774,6155325.0,134.0,440473.0,0.0,1.0,16.0
733,-2.6594841525085635,8420.229979790747,6155053.5,278.0,414013.0,0.0,1.0,16.0
1021,-3.2717394969709668,8420.069550164044,6154963.0,342.0,471433.0,0.0,1.0,16.0
1053,-5.070239571329276,8420.051959343255,6154938.5,530.0,477729.0,0.0,1.0,16.0
1023,-6.380848668069108,8420.068354345858,6154914.0,667.0,471861.0,0.0,1.0,16.0
9,-3.96052675949117,8420.648365281522,6154838.5,414.0,264267.0,0.0,1.0,16.0
1093,-5.204170427930427,8420.029618777335,6154686.0,544.0,485725.0,0.0,1.0,16.0
891,-3.2717394969709668,8420.141028240323,6154621.5,342.0,445850.0,0.0,1.0,16.0
1050,-0.18176330538727595,8420.053694397211,6154405.0,19.0,477108.0,0.0,1.0,16.0
508,-5.232869897202102,8420.361304655671,6154322.0,547.0,367010.0,0.0,1.0,16.0
712,-5.271135856231002,8420.242298394442,6154228.5,551.0,409604.0,0.0,1.0,16.0
1085,-1.0905798323236555,8420.035064220428,6154038.5,114.0,483776.0,0.0,1.0,16.0
1120,-7.251399235976588,8420.01522704959,6153963.5,758.0,490876.0,0.0,1.0,16.0
56,-5.87382471093618,8420.61812337488,6153939.0,614.0,275091.0,0.0,1.0,16.0
1186,-6.026888547051781,8419.977435842156,6153864.0,630.0,504402.0,0.0,1.0,16.0
621,-0.0191329795144501,8420.295084826648,6153765.0,2.0,390711.0,0.0,1.0,16.0
610,-6.447814096369683,8420.300854369998,6153635.5,674.0,388646.0,0.0,1.0,16.0
